exp_time,reactor,measurement,sensor
45.522861111111105,M1,0.42120640939169113,od_measured
45.689725,M1,0.4284735767541061,od_measured
45.856619444444455,M1,0.4260692345552984,od_measured
46.023469444444444,M1,0.42202590371329085,od_measured
46.19029166666667,M1,0.42076097854421496,od_measured
46.35713611111111,M1,0.42064531418050566,od_measured
46.52396944444444,M1,0.4253481779900468,od_measured
46.69079722222222,M1,0.42771314508631525,od_measured
46.85765,M1,0.42679767395227586,od_measured
47.02451666666666,M1,0.42636454782434324,od_measured
47.19135277777777,M1,0.42761470732996687,od_measured
47.35818055555556,M1,0.42882303078914263,od_measured
47.52503055555555,M1,0.42970404870846013,od_measured
47.691880555555564,M1,0.42614798476037696,od_measured
47.85870555555555,M1,0.4237362597298429,od_measured
48.025538888888896,M1,0.42189547368612934,od_measured
48.19238333333333,M1,0.4235073919463331,od_measured
48.359188888888895,M1,0.42680259584009334,od_measured
48.52605277777777,M1,0.42594618735986284,od_measured
48.692894444444434,M1,0.4195009752629563,od_measured
48.85971944444444,M1,0.42273465555899875,od_measured
49.02656666666667,M1,0.4218290282005942,od_measured
49.1934,M1,0.4265392748418616,od_measured
49.36021944444444,M1,0.4250011848989189,od_measured
49.52706666666667,M1,0.4245803634905298,od_measured
49.69390833333333,M1,0.4267066190276537,od_measured
49.86074166666666,M1,0.4253530998778642,od_measured
50.0276,M1,0.4258231401644275,od_measured
50.194436111111116,M1,0.4277623639644894,od_measured
50.36154444444445,M1,0.42939643071987166,od_measured
50.52906944444444,M1,0.43485972619720364,od_measured
50.69591388888889,M1,0.4278361922817506,od_measured
50.86276388888889,M1,0.4240143463915271,od_measured
51.02962777777778,M1,0.4242481360628542,od_measured
51.196438888888885,M1,0.4267804473449148,od_measured
51.363258333333334,M1,0.42518329474816335,od_measured
51.53011666666667,M1,0.4255130612319303,od_measured
51.69693611111111,M1,0.42829392784877046,od_measured
51.86380833333333,M1,0.4254786080172083,od_measured
52.030652777777775,M1,0.42491751280602286,od_measured
52.19750277777778,M1,0.4288328745647775,od_measured
52.364330555555554,M1,0.4286581475472591,od_measured
52.53117777777778,M1,0.4247600123958655,od_measured
52.69800555555556,M1,0.42527434967278555,od_measured
52.86481944444445,M1,0.4224614907851322,od_measured
53.03168055555555,M1,0.42146973038992286,od_measured
53.19851944444444,M1,0.4245237617806295,od_measured
53.36535833333333,M1,0.42834068578303575,od_measured
53.53219722222222,M1,0.42993291649196996,od_measured
53.699044444444446,M1,0.42885010117213834,od_measured
53.86589722222222,M1,0.42467634030296947,od_measured
54.03272222222222,M1,0.42153617587545794,od_measured
54.19958333333333,M1,0.42201605993765606,od_measured
54.3664,M1,0.42045582149953514,od_measured
54.53321388888889,M1,0.42435395665092873,od_measured
54.700069444444445,M1,0.42281094482016873,od_measured
54.86692222222223,M1,0.423719033122482,od_measured
55.03376944444445,M1,0.4254884517928431,od_measured
55.20061666666666,M1,0.42535063893395547,od_measured
55.367475,M1,0.42405864338188376,od_measured
55.534308333333335,M1,0.42502087245018855,od_measured
55.701122222222224,M1,0.422589459868385,od_measured
55.86794722222222,M1,0.4261356800408334,od_measured
56.03478611111111,M1,0.42557458482964794,od_measured
56.20158333333334,M1,0.42144512095083575,od_measured
56.36842777777778,M1,0.4205025794338005,od_measured
56.535252777777785,M1,0.42120148750387365,od_measured
56.70212222222222,M1,0.42039183695790866,od_measured
56.86894722222222,M1,0.4200916018010464,od_measured
57.03579166666667,M1,0.4213196128114917,od_measured
57.20263611111111,M1,0.42423337039940207,od_measured
57.36949444444444,M1,0.42269774140036825,od_measured
57.53631666666666,M1,0.42178965309805494,od_measured
57.70313888888889,M1,0.42089633045919395,od_measured
57.86996388888888,M1,0.42025894598683844,od_measured
58.036830555555554,M1,0.41542565215013577,od_measured
58.20366111111111,M1,0.4145027981843702,od_measured
58.37049722222222,M1,0.4128539657655358,od_measured
58.53734722222223,M1,0.412447910020599,od_measured
58.70418611111111,M1,0.4165084674699673,od_measured
58.87104444444445,M1,0.4140401407295331,od_measured
59.03790277777778,M1,0.41496545563920734,od_measured
